product_id,name,category,brand,description,price_inr,rating,num_reviews,in_stock,tags,specs,warranty_years,free_shipping,return_policy_days
1247,DJI G7 Action Camera,Cameras,DJI,Advanced mirrorless system camera for professional videographers and photographers.,233530,4.9,2854,Yes,"professional, mirrorless, action","{""Megapixels"": ""45MP"", ""Sensor"": ""1 inch"", ""Video"": ""8K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",3,Yes,7
1248,DJI Ultra Pro Camera Kit,Cameras,DJI,Action camera built for adventure with waterproof casing and 4K video.,94740,3,84,Yes,"mirrorless, action, professional","{""Megapixels"": ""36MP"", ""Sensor"": ""APS-C"", ""Video"": ""6K"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""5-axis IBIS""}",3,No,10
1249,Canon Edge Mirrorless Camera,Cameras,Canon,Beginner-friendly camera with automatic scene detection and easy controls.,443440,3.9,4242,Yes,"mirrorless, vlogging, professional","{""Megapixels"": ""20MP"", ""Sensor"": ""Micro Four Thirds"", ""Video"": ""1080p"", ""ISO Range"": ""100-204800"", ""Stabilization"": ""IBIS""}",2,No,15
1250,GoPro Elite Mirrorless Camera,Cameras,GoPro,Compact mirrorless camera with interchangeable lenses for versatile shooting.,159010,4.3,1256,Yes,"vlogging, action, professional","{""Megapixels"": ""45MP"", ""Sensor"": ""1 inch"", ""Video"": ""4K"", ""ISO Range"": ""100-51200"", ""Stabilization"": ""OIS""}",0,Yes,10
1251,Samsung 5000 Pro Tablet,Tablets,Samsung,Business tablet with keyboard support for full productivity on the go.,89980,3.5,3808,Yes,"drawing, business, kids","{""RAM"": ""8GB"", ""Storage"": ""512GB"", ""Display"": ""10.9 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",0,No,7
1252,Lenovo 5000 Kids Tablet,Tablets,Lenovo,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",69750,3.4,284,Yes,"business, drawing, kids","{""RAM"": ""6GB"", ""Storage"": ""512GB"", ""Display"": ""11 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",1,No,7
1253,Xiaomi Lite Lite Tablet,Tablets,Xiaomi,Kids-friendly tablet with parental controls and educational content.,27450,4.5,1794,Yes,"kids, drawing, gaming","{""RAM"": ""12GB"", ""Storage"": ""256GB"", ""Display"": ""10.1 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi""}",0,Yes,30
1254,Realme X Lite Tablet,Tablets,Realme,Powerful tablet that rivals laptops in performance and display quality.,23160,4.6,4105,Yes,"drawing, business, education","{""RAM"": ""6GB"", ""Storage"": ""256GB"", ""Display"": ""8 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi""}",0,No,7
1255,Apple Air Tab 700,Tablets,Apple,Pro tablet with stylus support for digital artists and note-takers.,63660,3.6,1113,Yes,"education, business, kids","{""RAM"": ""6GB"", ""Storage"": ""64GB"", ""Display"": ""11 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",2,Yes,30
1256,Huawei A1 Kids Tablet,Tablets,Huawei,Pro tablet with stylus support for digital artists and note-takers.,72340,4.1,2432,Yes,"business, education, kids","{""RAM"": ""6GB"", ""Storage"": ""64GB"", ""Display"": ""12.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",2,No,30
1257,Apple V20 Kids Tablet,Tablets,Apple,Pro tablet with stylus support for digital artists and note-takers.,107120,4.2,1272,Yes,"kids, gaming, business","{""RAM"": ""4GB"", ""Storage"": ""512GB"", ""Display"": ""10.1 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",2,No,30
1258,Realme Z Tab 500,Tablets,Realme,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",101870,3.3,4023,Yes,"gaming, drawing, kids","{""RAM"": ""6GB"", ""Storage"": ""64GB"", ""Display"": ""8 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",2,Yes,15
1259,Xiaomi Apex Tab 300,Tablets,Xiaomi,Pro tablet with stylus support for digital artists and note-takers.,82130,4.9,343,Yes,"business, drawing, gaming","{""RAM"": ""12GB"", ""Storage"": ""256GB"", ""Display"": ""8 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",0,No,7
1260,Xiaomi Edge Tab 500,Tablets,Xiaomi,Pro tablet with stylus support for digital artists and note-takers.,68480,3.4,3767,Yes,"gaming, kids, education","{""RAM"": ""12GB"", ""Storage"": ""64GB"", ""Display"": ""12.9 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,Yes,10
1261,Lenovo Edge Lite Tablet,Tablets,Lenovo,Pro tablet with stylus support for digital artists and note-takers.,68730,4.2,4479,Yes,"education, kids, gaming","{""RAM"": ""12GB"", ""Storage"": ""512GB"", ""Display"": ""10.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",1,No,15
1262,Realme S10 Kids Tablet,Tablets,Realme,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",89890,5,187,Yes,"drawing, gaming, business","{""RAM"": ""4GB"", ""Storage"": ""256GB"", ""Display"": ""10.1 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",2,Yes,7
1263,Apple C3 Pro Tablet,Tablets,Apple,Pro tablet with stylus support for digital artists and note-takers.,39150,4.8,642,Yes,"gaming, education, kids","{""RAM"": ""4GB"", ""Storage"": ""512GB"", ""Display"": ""12.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",2,No,10
1264,Huawei Flex Tab G10,Tablets,Huawei,Powerful tablet that rivals laptops in performance and display quality.,80650,3.1,1867,Yes,"business, drawing, kids","{""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Display"": ""11 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi""}",0,No,7
1265,OnePlus Edge Lite Tablet,Tablets,OnePlus,Powerful tablet that rivals laptops in performance and display quality.,72140,3.7,3548,Yes,"gaming, kids, drawing","{""RAM"": ""12GB"", ""Storage"": ""512GB"", ""Display"": ""12.9 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi""}",2,No,10
1266,Lenovo 300 Kids Tablet,Tablets,Lenovo,Powerful tablet that rivals laptops in performance and display quality.,91980,4.1,1632,Yes,"drawing, business, education","{""RAM"": ""12GB"", ""Storage"": ""128GB"", ""Display"": ""10.1 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,No,10
1267,Xiaomi Elite Lite Tablet,Tablets,Xiaomi,Business tablet with keyboard support for full productivity on the go.,45580,4.8,4875,Yes,"drawing, business, gaming","{""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Display"": ""10.1 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",0,No,10
1268,Realme S10 Pro Tablet,Tablets,Realme,Business tablet with keyboard support for full productivity on the go.,14940,4.6,1219,Yes,"education, gaming, kids","{""RAM"": ""4GB"", ""Storage"": ""64GB"", ""Display"": ""8 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",2,Yes,15
1269,Samsung S10 Kids Tablet,Tablets,Samsung,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",46510,4.5,4325,Yes,"gaming, education, business","{""RAM"": ""12GB"", ""Storage"": ""128GB"", ""Display"": ""8 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",0,No,10
1270,Apple Ultra Lite Tablet,Tablets,Apple,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",61150,4.9,3176,Yes,"business, education, kids","{""RAM"": ""8GB"", ""Storage"": ""64GB"", ""Display"": ""8 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",1,No,7
1271,Realme Lite Tab T5,Tablets,Realme,Pro tablet with stylus support for digital artists and note-takers.,31880,4.9,1296,Yes,"drawing, kids, business","{""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Display"": ""11 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",0,No,15
1272,Realme A1 Pro Tablet,Tablets,Realme,Powerful tablet that rivals laptops in performance and display quality.,40350,3.1,1134,Yes,"business, drawing, education","{""RAM"": ""8GB"", ""Storage"": ""128GB"", ""Display"": ""10.1 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",0,No,10
1273,Amazon G10 Pro Tablet,Tablets,Amazon,Business tablet with keyboard support for full productivity on the go.,116760,4.8,4301,Yes,"business, gaming, drawing","{""RAM"": ""6GB"", ""Storage"": ""128GB"", ""Display"": ""10.1 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",1,No,10
1274,Lenovo Air Tab 300,Tablets,Lenovo,Pro tablet with stylus support for digital artists and note-takers.,44940,4.8,1549,Yes,"drawing, education, gaming","{""RAM"": ""12GB"", ""Storage"": ""256GB"", ""Display"": ""11 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi""}",0,Yes,10
1275,Apple Zen Lite Tablet,Tablets,Apple,Powerful tablet that rivals laptops in performance and display quality.,72370,3.5,3073,Yes,"gaming, drawing, kids","{""RAM"": ""4GB"", ""Storage"": ""512GB"", ""Display"": ""10.1 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",1,No,30
1276,Huawei 1000 Pro Tablet,Tablets,Huawei,Pro tablet with stylus support for digital artists and note-takers.,13550,4.5,4023,Yes,"education, business, drawing","{""RAM"": ""6GB"", ""Storage"": ""128GB"", ""Display"": ""8 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",2,No,10
1277,Amazon 200 Kids Tablet,Tablets,Amazon,Kids-friendly tablet with parental controls and educational content.,53360,4.9,4259,Yes,"kids, drawing, education","{""RAM"": ""4GB"", ""Storage"": ""512GB"", ""Display"": ""11 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi""}",3,Yes,30
1278,Apple A1 Kids Tablet,Tablets,Apple,Business tablet with keyboard support for full productivity on the go.,107280,4.5,3710,Yes,"business, gaming, kids","{""RAM"": ""8GB"", ""Storage"": ""64GB"", ""Display"": ""12.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",0,Yes,10
1279,Lenovo Max Lite Tablet,Tablets,Lenovo,Business tablet with keyboard support for full productivity on the go.,12740,3.9,945,Yes,"gaming, business, drawing","{""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Display"": ""10.1 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi""}",3,No,7
1280,Amazon V20 Pro Tablet,Tablets,Amazon,Business tablet with keyboard support for full productivity on the go.,70540,3.1,2545,Yes,"education, gaming, drawing","{""RAM"": ""6GB"", ""Storage"": ""128GB"", ""Display"": ""8 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",3,No,10
1281,Samsung 700 Pro Tablet,Tablets,Samsung,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",78480,3.5,3907,Yes,"business, kids, education","{""RAM"": ""4GB"", ""Storage"": ""512GB"", ""Display"": ""10.1 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,No,30
1282,Samsung Apex Tab T5,Tablets,Samsung,Pro tablet with stylus support for digital artists and note-takers.,107040,3.6,1200,Yes,"kids, gaming, drawing","{""RAM"": ""6GB"", ""Storage"": ""128GB"", ""Display"": ""8 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi""}",0,No,15
1283,Samsung 500 Kids Tablet,Tablets,Samsung,Pro tablet with stylus support for digital artists and note-takers.,27750,3.6,3029,Yes,"kids, gaming, business","{""RAM"": ""8GB"", ""Storage"": ""64GB"", ""Display"": ""8 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",3,Yes,30
1284,Samsung V12 Pro Tablet,Tablets,Samsung,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",86410,3.5,4964,Yes,"business, gaming, education","{""RAM"": ""6GB"", ""Storage"": ""64GB"", ""Display"": ""8 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",2,No,15
1285,OnePlus Edge Lite Tablet,Tablets,OnePlus,Pro tablet with stylus support for digital artists and note-takers.,77570,4,206,Yes,"business, kids, drawing","{""RAM"": ""6GB"", ""Storage"": ""256GB"", ""Display"": ""10.1 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi""}",3,Yes,10
1286,Amazon Max Lite Tablet,Tablets,Amazon,Kids-friendly tablet with parental controls and educational content.,71650,4.3,942,Yes,"gaming, education, kids","{""RAM"": ""4GB"", ""Storage"": ""256GB"", ""Display"": ""10.9 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi""}",2,No,30
1287,Apple 1000 Pro Tablet,Tablets,Apple,Kids-friendly tablet with parental controls and educational content.,101720,4.8,2755,Yes,"business, drawing, education","{""RAM"": ""6GB"", ""Storage"": ""512GB"", ""Display"": ""10.1 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,No,7
1288,OnePlus Apex Tab B2,Tablets,OnePlus,Pro tablet with stylus support for digital artists and note-takers.,73510,3.7,4971,Yes,"drawing, gaming, business","{""RAM"": ""4GB"", ""Storage"": ""256GB"", ""Display"": ""11 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,Yes,7
1289,OnePlus Spark Tab B2,Tablets,OnePlus,Kids-friendly tablet with parental controls and educational content.,55530,4,316,Yes,"education, business, gaming","{""RAM"": ""6GB"", ""Storage"": ""256GB"", ""Display"": ""10.1 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",1,Yes,30
1290,Apple V12 Pro Tablet,Tablets,Apple,Pro tablet with stylus support for digital artists and note-takers.,47410,4,3185,Yes,"education, kids, drawing","{""RAM"": ""4GB"", ""Storage"": ""128GB"", ""Display"": ""10.1 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi + 4G""}",0,Yes,15
1291,Apple Nova Tab T5,Tablets,Apple,Kids-friendly tablet with parental controls and educational content.,61360,3.1,2357,Yes,"education, drawing, kids","{""RAM"": ""8GB"", ""Storage"": ""128GB"", ""Display"": ""10.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi""}",2,No,30
1292,Samsung 700 Pro Tablet,Tablets,Samsung,Kids-friendly tablet with parental controls and educational content.,22590,4.9,2330,Yes,"kids, drawing, business","{""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Display"": ""10.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",1,Yes,7
1293,OnePlus B2 Kids Tablet,Tablets,OnePlus,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",24310,3.9,4893,Yes,"drawing, kids, gaming","{""RAM"": ""4GB"", ""Storage"": ""64GB"", ""Display"": ""11 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi""}",3,No,15
1294,Realme Flex Tab 2000,Tablets,Realme,Business tablet with keyboard support for full productivity on the go.,72460,3.2,1187,Yes,"business, drawing, gaming","{""RAM"": ""8GB"", ""Storage"": ""512GB"", ""Display"": ""11 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi""}",2,No,30
1295,Lenovo Spark Lite Tablet,Tablets,Lenovo,Business tablet with keyboard support for full productivity on the go.,63630,3.1,853,Yes,"education, business, gaming","{""RAM"": ""6GB"", ""Storage"": ""256GB"", ""Display"": ""10.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,Yes,15
1296,Samsung A1 Kids Tablet,Tablets,Samsung,Business tablet with keyboard support for full productivity on the go.,74960,3.5,4851,Yes,"kids, gaming, business","{""RAM"": ""12GB"", ""Storage"": ""64GB"", ""Display"": ""10.9 inch"", ""Battery"": ""7000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,No,15
1297,Xiaomi 300 Kids Tablet,Tablets,Xiaomi,"Versatile tablet ideal for reading, streaming, and light productivity tasks.",75140,3.9,4895,Yes,"drawing, business, kids","{""RAM"": ""8GB"", ""Storage"": ""512GB"", ""Display"": ""8 inch"", ""Battery"": ""5000mAh"", ""Connectivity"": ""Wi-Fi + 5G""}",3,No,30
1298,Apple 2000 Pro Tablet,Tablets,Apple,Powerful tablet that rivals laptops in performance and display quality.,109360,4.3,1694,No,"gaming, kids, business","{""RAM"": ""8GB"", ""Storage"": ""512GB"", ""Display"": ""12.9 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi""}",2,No,15
1299,Amazon Spark Tab C3,Tablets,Amazon,Powerful tablet that rivals laptops in performance and display quality.,10890,5,2321,Yes,"gaming, education, drawing","{""RAM"": ""8GB"", ""Storage"": ""64GB"", ""Display"": ""8 inch"", ""Battery"": ""8000mAh"", ""Connectivity"": ""Wi-Fi""}",0,Yes,30
1300,Amazon B2 Kids Tablet,Tablets,Amazon,Business tablet with keyboard support for full productivity on the go.,51970,4.1,2373,Yes,"gaming, business, drawing","{""RAM"": ""6GB"", ""Storage"": ""512GB"", ""Display"": ""10.9 inch"", ""Battery"": ""10000mAh"", ""Connectivity"": ""Wi-Fi""}",1,Yes,7
1301,Cetaphil 100 Moisturizer,Skincare,Cetaphil,Effective face wash that removes impurities without stripping natural oils.,3360,4.9,3732,Yes,"oily-skin, dry-skin, sunscreen","{""Skin Type"": ""Sensitive"", ""Volume"": ""200ml"", ""SPF"": ""SPF 50"", ""Key Ingredient"": ""AHA/BHA"", ""Fragrance Free"": ""Yes""}",3,No,30
1302,Dot & Key 1000 Face Wash,Skincare,Dot & Key,Overnight repair cream that revitalizes skin while you sleep.,240,4,320,Yes,"dry-skin, moisturizer, anti-aging","{""Skin Type"": ""Sensitive"", ""Volume"": ""200ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""Retinol"", ""Fragrance Free"": ""Yes""}",3,No,7
1303,Plum 300 Moisturizer,Skincare,Plum,Overnight repair cream that revitalizes skin while you sleep.,4920,5,649,Yes,"anti-aging, sunscreen, oily-skin","{""Skin Type"": ""All types"", ""Volume"": ""200ml"", ""SPF"": ""N/A"", ""Key Ingredient"": ""Hyaluronic Acid"", ""Fragrance Free"": ""No""}",2,Yes,15
1304,Neutrogena S10 Face Wash,Skincare,Neutrogena,Overnight repair cream that revitalizes skin while you sleep.,3720,3.8,3886,Yes,"anti-aging, dry-skin, oily-skin","{""Skin Type"": ""All types"", ""Volume"": ""100ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""Retinol"", ""Fragrance Free"": ""Yes""}",1,Yes,15
1305,Neutrogena Ultra Face Serum,Skincare,Neutrogena,Advanced serum with active ingredients targeting dark spots and uneven tone.,2630,4.7,4956,Yes,"anti-aging, dry-skin, serum","{""Skin Type"": ""Combination"", ""Volume"": ""100ml"", ""SPF"": ""N/A"", ""Key Ingredient"": ""Salicylic Acid"", ""Fragrance Free"": ""Yes""}",1,Yes,30
1306,Dot & Key Zen Sunscreen,Skincare,Dot & Key,Advanced serum with active ingredients targeting dark spots and uneven tone.,2530,4.6,1959,Yes,"anti-aging, oily-skin, dry-skin","{""Skin Type"": ""All types"", ""Volume"": ""50ml"", ""SPF"": ""SPF 50"", ""Key Ingredient"": ""Vitamin C"", ""Fragrance Free"": ""No""}",3,Yes,10
1307,Dot & Key X Face Serum,Skincare,Dot & Key,Gentle daily moisturizer that hydrates and nourishes the skin all day long.,1000,3.8,4355,Yes,"sunscreen, moisturizer, dry-skin","{""Skin Type"": ""Sensitive"", ""Volume"": ""150ml"", ""SPF"": ""SPF 50"", ""Key Ingredient"": ""Retinol"", ""Fragrance Free"": ""Yes""}",3,Yes,15
1308,Plum Max Face Serum,Skincare,Plum,Gentle daily moisturizer that hydrates and nourishes the skin all day long.,4610,4.3,3787,Yes,"moisturizer, anti-aging, serum","{""Skin Type"": ""Combination"", ""Volume"": ""100ml"", ""SPF"": ""N/A"", ""Key Ingredient"": ""Retinol"", ""Fragrance Free"": ""No""}",1,Yes,15
1309,The Ordinary Air Face Serum,Skincare,The Ordinary,Gentle daily moisturizer that hydrates and nourishes the skin all day long.,4190,3,288,Yes,"moisturizer, oily-skin, sunscreen","{""Skin Type"": ""Combination"", ""Volume"": ""50ml"", ""SPF"": ""SPF 30"", ""Key Ingredient"": ""Retinol"", ""Fragrance Free"": ""Yes""}",0,Yes,7
1310,Himalaya Apex Face Serum,Skincare,Himalaya,Gentle daily moisturizer that hydrates and nourishes the skin all day long.,4310,3.3,630,Yes,"serum, moisturizer, dry-skin","{""Skin Type"": ""Oily"", ""Volume"": ""50ml"", ""SPF"": ""SPF 30"", ""Key Ingredient"": ""Retinol"", ""Fragrance Free"": ""No""}",3,No,30
1311,Dot & Key Ultra Face Serum,Skincare,Dot & Key,Broad-spectrum sunscreen offering excellent UV protection for all skin types.,3930,3.8,3226,Yes,"oily-skin, anti-aging, moisturizer","{""Skin Type"": ""Dry"", ""Volume"": ""150ml"", ""SPF"": ""N/A"", ""Key Ingredient"": ""Vitamin C"", ""Fragrance Free"": ""Yes""}",1,No,7
1312,The Ordinary S7 Moisturizer,Skincare,The Ordinary,Overnight repair cream that revitalizes skin while you sleep.,3290,4.8,3662,Yes,"anti-aging, oily-skin, moisturizer","{""Skin Type"": ""Oily"", ""Volume"": ""30ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""Salicylic Acid"", ""Fragrance Free"": ""No""}",0,No,10
1313,Neutrogena 200 Face Wash,Skincare,Neutrogena,Broad-spectrum sunscreen offering excellent UV protection for all skin types.,930,3.7,4434,Yes,"moisturizer, oily-skin, sunscreen","{""Skin Type"": ""Sensitive"", ""Volume"": ""150ml"", ""SPF"": ""SPF 50"", ""Key Ingredient"": ""Salicylic Acid"", ""Fragrance Free"": ""Yes""}",1,Yes,30
1314,Plum Z Sunscreen,Skincare,Plum,Broad-spectrum sunscreen offering excellent UV protection for all skin types.,3470,3.8,1673,Yes,"serum, oily-skin, anti-aging","{""Skin Type"": ""All types"", ""Volume"": ""100ml"", ""SPF"": ""N/A"", ""Key Ingredient"": ""Vitamin C"", ""Fragrance Free"": ""No""}",1,Yes,30
1315,Himalaya Ultra Face Serum,Skincare,Himalaya,Broad-spectrum sunscreen offering excellent UV protection for all skin types.,2540,4.8,4017,Yes,"serum, dry-skin, moisturizer","{""Skin Type"": ""Oily"", ""Volume"": ""50ml"", ""SPF"": ""N/A"", ""Key Ingredient"": ""Salicylic Acid"", ""Fragrance Free"": ""Yes""}",3,Yes,15
1316,Plum Edge Face Serum,Skincare,Plum,Gentle daily moisturizer that hydrates and nourishes the skin all day long.,1830,3.7,4756,Yes,"oily-skin, sunscreen, serum","{""Skin Type"": ""Dry"", ""Volume"": ""200ml"", ""SPF"": ""SPF 50"", ""Key Ingredient"": ""Salicylic Acid"", ""Fragrance Free"": ""Yes""}",1,Yes,7
1317,The Ordinary 100 Face Wash,Skincare,The Ordinary,Overnight repair cream that revitalizes skin while you sleep.,420,4.4,4851,Yes,"oily-skin, dry-skin, serum","{""Skin Type"": ""Combination"", ""Volume"": ""30ml"", ""SPF"": ""SPF 50"", ""Key Ingredient"": ""AHA/BHA"", ""Fragrance Free"": ""Yes""}",0,Yes,7
1318,Plum T5 Moisturizer,Skincare,Plum,Gentle daily moisturizer that hydrates and nourishes the skin all day long.,4060,3.9,1756,Yes,"serum, sunscreen, anti-aging","{""Skin Type"": ""Oily"", ""Volume"": ""200ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""Hyaluronic Acid"", ""Fragrance Free"": ""No""}",0,Yes,15
1319,Cetaphil 5000 Moisturizer,Skincare,Cetaphil,Effective face wash that removes impurities without stripping natural oils.,1010,3.7,138,Yes,"sunscreen, dry-skin, oily-skin","{""Skin Type"": ""Dry"", ""Volume"": ""30ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""Vitamin C"", ""Fragrance Free"": ""Yes""}",3,Yes,7
1320,Neutrogena Pro Sunscreen,Skincare,Neutrogena,Effective face wash that removes impurities without stripping natural oils.,3530,4.6,1969,Yes,"serum, dry-skin, moisturizer","{""Skin Type"": ""Dry"", ""Volume"": ""100ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""Vitamin C"", ""Fragrance Free"": ""No""}",1,Yes,10
1321,Plum Apex Sunscreen,Skincare,Plum,Broad-spectrum sunscreen offering excellent UV protection for all skin types.,2210,4.1,3812,Yes,"oily-skin, moisturizer, serum","{""Skin Type"": ""All types"", ""Volume"": ""100ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""AHA/BHA"", ""Fragrance Free"": ""Yes""}",1,No,7
1322,Himalaya 700 Face Wash,Skincare,Himalaya,Effective face wash that removes impurities without stripping natural oils.,1050,4.3,364,Yes,"oily-skin, anti-aging, moisturizer","{""Skin Type"": ""Dry"", ""Volume"": ""150ml"", ""SPF"": ""SPF 30"", ""Key Ingredient"": ""Retinol"", ""Fragrance Free"": ""No""}",0,Yes,10
1323,The Ordinary 100 Face Wash,Skincare,The Ordinary,Overnight repair cream that revitalizes skin while you sleep.,760,4.8,2681,Yes,"sunscreen, moisturizer, anti-aging","{""Skin Type"": ""Sensitive"", ""Volume"": ""50ml"", ""SPF"": ""SPF 30"", ""Key Ingredient"": ""Hyaluronic Acid"", ""Fragrance Free"": ""Yes""}",1,Yes,10
1324,Minimalist 2000 Face Wash,Skincare,Minimalist,Advanced serum with active ingredients targeting dark spots and uneven tone.,550,4.2,1127,Yes,"sunscreen, dry-skin, moisturizer","{""Skin Type"": ""All types"", ""Volume"": ""150ml"", ""SPF"": ""SPF 15"", ""Key Ingredient"": ""Vitamin C"", ""Fragrance Free"": ""No""}",3,Yes,15
1325,Mamaearth B2 Moisturizer,Skincare,Mamaearth,Gentle daily moisturizer that hydrates and nourishes the skin all day long.,3520,3.1,4954,Yes,"oily-skin, sunscreen, moisturizer","{""Skin Type"": ""Sensitive"", ""Volume"": ""50ml"", ""SPF"": ""SPF 30"", ""Key Ingredient"": ""Hyaluronic Acid"", ""Fragrance Free"": ""No""}",1,Yes,10
1326,Cetaphil V20 Face Wash,Skincare,Cetaphil,Advanced serum with active ingredients targeting dark spots and uneven tone.,3040,4.7,4857,Yes,"oily-skin, sunscreen, dry-skin","{""Skin Type"": ""Dry"", ""Volume"": ""100ml"", ""SPF"": ""SPF 50"", ""Key Ingredient"": ""AHA/BHA"", ""Fragrance Free"": ""Yes""}",1,Yes,30
1327,Neutrogena X Face Serum,Skincare,Neutrogena,Effective face wash that removes impurities without stripping natural oils.,2750,4,1795,Yes,"oily-skin, sunscreen, moisturizer","{""Skin Type"": ""Dry"", ""Volume"": ""30ml"", ""SPF"": ""SPF 50+"", ""Key Ingredient"": ""Niacinamide"", ""Fragrance Free"": ""No""}",1,No,15
1328,Himalaya Nova Face Serum,Skincare,Himalaya,Effective face wash that removes impurities without stripping natural oils.,3410,3.3,1525,Yes,"moisturizer, serum, oily-skin","{""Skin Type"": ""Sensitive"", ""Volume"": ""150ml"", ""SPF"": ""SPF 15"", ""Key Ingredient"": ""Salicylic Acid"", ""Fragrance Free"": ""No""}",2,No,7
